,user_id,month_year,amount
4283,73198250-d71a-78e3-decf-51f5ab32b766,2020-01,17832
4284,73198250-d71a-78e3-decf-51f5ab32b766,2020-02,47425
4285,73198250-d71a-78e3-decf-51f5ab32b766,2020-03,1222
4286,732880ad-3324-10ef-54ef-bf6c1941fc5b,2020-01,6658
4287,732880ad-3324-10ef-54ef-bf6c1941fc5b,2020-02,5740
4288,732880ad-3324-10ef-54ef-bf6c1941fc5b,2020-03,5353
4289,732ae464-cf76-2ef8-ccc6-315b4a97676d,2020-01,22869
4290,732ae464-cf76-2ef8-ccc6-315b4a97676d,2020-02,3136
4291,732ae464-cf76-2ef8-ccc6-315b4a97676d,2020-03,10455
4292,732df7ec-93a2-7c9d-050a-c8ea317bf366,2020-01,3511
4293,732df7ec-93a2-7c9d-050a-c8ea317bf366,2020-02,13037
4294,732df7ec-93a2-7c9d-050a-c8ea317bf366,2020-03,7287
4295,7360ee70-5c31-345f-31cf-a7310c273afa,2020-01,9618
4296,7360ee70-5c31-345f-31cf-a7310c273afa,2020-02,12526
4297,7360ee70-5c31-345f-31cf-a7310c273afa,2020-03,3539
4298,7380527c-2f25-a8cd-de69-9e1e2922bc1d,2020-01,39496
4299,7380527c-2f25-a8cd-de69-9e1e2922bc1d,2020-02,30702
4300,7380527c-2f25-a8cd-de69-9e1e2922bc1d,2020-03,3488
4301,7381999b-ce33-4eef-16a2-f117c048e306,2020-03,1707
4302,7384ab47-ec2a-88f4-2100-7214405efcc7,2020-01,22920
4303,7384ab47-ec2a-88f4-2100-7214405efcc7,2020-02,85503
4304,7384ab47-ec2a-88f4-2100-7214405efcc7,2020-03,15586
4305,73d95fe1-70d2-2424-f8ea-4c3d1941c0bd,2020-01,3908
4306,73d95fe1-70d2-2424-f8ea-4c3d1941c0bd,2020-02,8114
4307,73d95fe1-70d2-2424-f8ea-4c3d1941c0bd,2020-03,14414
4308,73fb7c3a-93a5-e78e-c99a-d9bba38beec4,2020-01,3054
4309,73fb7c3a-93a5-e78e-c99a-d9bba38beec4,2020-02,5201
4310,73fb7c3a-93a5-e78e-c99a-d9bba38beec4,2020-03,14283
4311,7407da3c-338d-fa1a-f956-be3e8e514d25,2020-01,42115
4312,7407da3c-338d-fa1a-f956-be3e8e514d25,2020-02,38140
4313,7407da3c-338d-fa1a-f956-be3e8e514d25,2020-03,9492
4314,74383486-f475-91bc-c718-4812cba66229,2020-01,13350
4315,74383486-f475-91bc-c718-4812cba66229,2020-02,10806
4316,74383486-f475-91bc-c718-4812cba66229,2020-03,4929
4317,743fb2f4-6f8c-b016-0029-5d34b26463d5,2020-03,2894
4318,745c759a-691f-cf9a-d895-89611d03e632,2020-01,4847
4319,745c759a-691f-cf9a-d895-89611d03e632,2020-02,14711
4320,745c759a-691f-cf9a-d895-89611d03e632,2020-03,722
4321,74a70ca2-a8f7-ce91-2532-687eb173a40a,2020-01,11487
4322,74a70ca2-a8f7-ce91-2532-687eb173a40a,2020-02,14156
4323,74a70ca2-a8f7-ce91-2532-687eb173a40a,2020-03,5409
4324,74c06ffe-af58-eace-8d78-5907815af7e6,2020-01,64856
4325,74c06ffe-af58-eace-8d78-5907815af7e6,2020-02,18805
4326,74c06ffe-af58-eace-8d78-5907815af7e6,2020-03,4432
4327,74c78b15-aa8c-4f54-7ad4-f768953f2ad9,2020-01,8931
4328,74c78b15-aa8c-4f54-7ad4-f768953f2ad9,2020-02,6392
4329,74c78b15-aa8c-4f54-7ad4-f768953f2ad9,2020-03,13727
4330,74e9556a-ab79-bf06-6415-346c25117440,2020-01,17041
4331,74e9556a-ab79-bf06-6415-346c25117440,2020-02,14542
4332,74e9556a-ab79-bf06-6415-346c25117440,2020-03,24560
4333,74f8c57b-24c5-82ca-eab3-c4d8d4e4004b,2020-03,2365
4334,74fa03af-423a-772c-4582-2158e1ab84a5,2020-01,25271
4335,74fa03af-423a-772c-4582-2158e1ab84a5,2020-02,35272
4336,74fa03af-423a-772c-4582-2158e1ab84a5,2020-03,16017
4337,74fc3d01-2420-0519-405c-ef0650006b54,2020-01,125056
4338,74fc3d01-2420-0519-405c-ef0650006b54,2020-02,23664
4339,74fc3d01-2420-0519-405c-ef0650006b54,2020-03,1505
4340,750320d7-acf2-ad7e-39b0-7a24c285676a,2020-01,19440
4341,750320d7-acf2-ad7e-39b0-7a24c285676a,2020-02,19447
4342,750320d7-acf2-ad7e-39b0-7a24c285676a,2020-03,9018
4343,75291178-d7f0-495a-9422-13c106bad44c,2020-01,54670
4344,75291178-d7f0-495a-9422-13c106bad44c,2020-02,22010
4345,75291178-d7f0-495a-9422-13c106bad44c,2020-03,7195
4346,75333dba-b391-8ab7-0960-17247e7c6aec,2020-01,21431
4347,75333dba-b391-8ab7-0960-17247e7c6aec,2020-02,9877
4348,753c7c99-032f-06ca-b0d9-c2aa8f837ef7,2020-01,92743
4349,753c7c99-032f-06ca-b0d9-c2aa8f837ef7,2020-02,23551
4350,753c7c99-032f-06ca-b0d9-c2aa8f837ef7,2020-03,6068
4351,7540410b-6808-dc81-2324-f585649190ae,2020-01,41116
4352,7540410b-6808-dc81-2324-f585649190ae,2020-02,19554
4353,7540410b-6808-dc81-2324-f585649190ae,2020-03,42200
4354,754d1fc7-28f2-abf5-a30f-435cd21f812c,2020-01,22555
4355,754d1fc7-28f2-abf5-a30f-435cd21f812c,2020-02,10447
4356,754d1fc7-28f2-abf5-a30f-435cd21f812c,2020-03,3545
4357,756da012-87e8-7d1f-9af4-902a8703a423,2020-01,12093
4358,756da012-87e8-7d1f-9af4-902a8703a423,2020-02,12224
4359,756da012-87e8-7d1f-9af4-902a8703a423,2020-03,8670
4360,759ae91c-61ba-c524-3a0f-676e005a8bd8,2020-01,14641
4361,759ae91c-61ba-c524-3a0f-676e005a8bd8,2020-02,30193
4362,759ae91c-61ba-c524-3a0f-676e005a8bd8,2020-03,4736
4363,75b19d44-d4d2-8851-7042-924daffb6b09,2020-01,7156
4364,75b19d44-d4d2-8851-7042-924daffb6b09,2020-02,23222
4365,75b19d44-d4d2-8851-7042-924daffb6b09,2020-03,19503
4366,75bcb90f-48d9-88a1-e8e3-2274b7e0d571,2020-01,21765
4367,75bcb90f-48d9-88a1-e8e3-2274b7e0d571,2020-02,13856
4368,75bcb90f-48d9-88a1-e8e3-2274b7e0d571,2020-03,7356
4369,75e60125-b85b-6635-72d2-ed5b1ac9b8ce,2020-01,13259
4370,75e60125-b85b-6635-72d2-ed5b1ac9b8ce,2020-02,3225
4371,75e60125-b85b-6635-72d2-ed5b1ac9b8ce,2020-03,990
4372,75f12940-9bad-2844-377b-d151f0465c31,2020-01,14814
4373,75f12940-9bad-2844-377b-d151f0465c31,2020-02,23667
4374,75f12940-9bad-2844-377b-d151f0465c31,2020-03,5241
4375,75f2bc20-a7f5-195c-de62-d43f261908b9,2020-01,29597
4376,75f2bc20-a7f5-195c-de62-d43f261908b9,2020-02,9321
4377,75f2bc20-a7f5-195c-de62-d43f261908b9,2020-03,11324
4378,75f61250-5c85-6338-a519-0d022d0b587f,2020-01,30232
4379,75f61250-5c85-6338-a519-0d022d0b587f,2020-02,23902
4380,75f61250-5c85-6338-a519-0d022d0b587f,2020-03,11927
4381,7608c47a-a8ad-c7e3-5bb0-ecd619e3bfe6,2020-01,139286
4382,7608c47a-a8ad-c7e3-5bb0-ecd619e3bfe6,2020-02,13951
4383,7608c47a-a8ad-c7e3-5bb0-ecd619e3bfe6,2020-03,5450
4384,76354904-de33-df88-8dd2-922e303fd7b9,2020-01,16494
4385,76354904-de33-df88-8dd2-922e303fd7b9,2020-02,11418
4386,76354904-de33-df88-8dd2-922e303fd7b9,2020-03,2731
4387,7636efd9-8376-ffa8-76fe-579f6382f3b5,2020-01,23972
4388,7636efd9-8376-ffa8-76fe-579f6382f3b5,2020-02,23522
4389,7636efd9-8376-ffa8-76fe-579f6382f3b5,2020-03,819
4390,7644d183-9aab-d22d-75ef-8aabb693f4ef,2020-01,26047
4391,7644d183-9aab-d22d-75ef-8aabb693f4ef,2020-02,31849
4392,7644d183-9aab-d22d-75ef-8aabb693f4ef,2020-03,12527
4393,765d13de-4e94-228c-a610-7c6359245ab7,2020-01,30750
4394,765d13de-4e94-228c-a610-7c6359245ab7,2020-02,28308
4395,765d13de-4e94-228c-a610-7c6359245ab7,2020-03,3536
4396,7677b8e0-4b71-32bb-1852-d52e299193ca,2020-01,10787
4397,7677b8e0-4b71-32bb-1852-d52e299193ca,2020-02,3104
4398,7677b8e0-4b71-32bb-1852-d52e299193ca,2020-03,5073
4399,76863578-4e03-0209-c3d4-42a0d3339005,2020-01,33383
4400,76863578-4e03-0209-c3d4-42a0d3339005,2020-02,23919
4401,76863578-4e03-0209-c3d4-42a0d3339005,2020-03,25037
4402,7689350e-a7f1-866f-081f-db407ada2270,2020-01,18767
4403,7689350e-a7f1-866f-081f-db407ada2270,2020-02,17762
4404,7689350e-a7f1-866f-081f-db407ada2270,2020-03,5056
4405,76ab620f-e4b2-db65-5dc2-c8d20ccebaca,2020-01,20970
4406,76ab620f-e4b2-db65-5dc2-c8d20ccebaca,2020-02,17536
4407,76ab620f-e4b2-db65-5dc2-c8d20ccebaca,2020-03,9526
4408,76b2d604-9148-dda1-42f5-c1b5851a811a,2020-01,26110
4409,76b2d604-9148-dda1-42f5-c1b5851a811a,2020-02,15819
4410,76b2d604-9148-dda1-42f5-c1b5851a811a,2020-03,18456
4411,76e08038-e062-8d8c-499d-71b1f075009a,2020-01,20680
4412,76e08038-e062-8d8c-499d-71b1f075009a,2020-02,14888
4413,76e08038-e062-8d8c-499d-71b1f075009a,2020-03,6302
4414,76f82c44-e068-9629-927c-6e9c55db7ad3,2020-01,40240
4415,76f82c44-e068-9629-927c-6e9c55db7ad3,2020-02,25988
4416,76f82c44-e068-9629-927c-6e9c55db7ad3,2020-03,7560
4417,771a0a12-2a6c-56cb-2a63-0fd171cf539d,2020-01,80728
4418,771a0a12-2a6c-56cb-2a63-0fd171cf539d,2020-02,18935
4419,771a0a12-2a6c-56cb-2a63-0fd171cf539d,2020-03,19222
4420,7739e69b-f8a2-7487-3333-c32e958579ea,2020-01,11066
4421,7739e69b-f8a2-7487-3333-c32e958579ea,2020-02,12703
4422,7739e69b-f8a2-7487-3333-c32e958579ea,2020-03,1815
4423,773a13fb-3750-3d77-3367-2754da2e6e6c,2020-01,19397
4424,773a13fb-3750-3d77-3367-2754da2e6e6c,2020-02,16440
4425,773a13fb-3750-3d77-3367-2754da2e6e6c,2020-03,8002
4426,775e0ec3-9c9d-03f3-0901-8aee69407be7,2020-02,1037
4427,775e0ec3-9c9d-03f3-0901-8aee69407be7,2020-03,3907
4428,77698480-a0fd-d91b-23a8-38090cf04051,2020-01,58725
4429,77698480-a0fd-d91b-23a8-38090cf04051,2020-02,49765
4430,77698480-a0fd-d91b-23a8-38090cf04051,2020-03,22089
4431,7770ca8d-ac69-c006-81b8-4ea71f217475,2020-01,11943
4432,7770ca8d-ac69-c006-81b8-4ea71f217475,2020-02,10553
4433,7770ca8d-ac69-c006-81b8-4ea71f217475,2020-03,12278
4434,7775e69c-be0a-ff3c-af4d-7966be7df0cd,2020-02,15185
4435,7775e69c-be0a-ff3c-af4d-7966be7df0cd,2020-03,5599
4436,777da5f9-618a-327d-0534-756e86ae3731,2020-01,8609
4437,777da5f9-618a-327d-0534-756e86ae3731,2020-02,11789
4438,777da5f9-618a-327d-0534-756e86ae3731,2020-03,910
4439,77c69163-f1bd-04e4-c8a9-c12bb3353fe7,2020-01,22818
4440,77c69163-f1bd-04e4-c8a9-c12bb3353fe7,2020-02,17142
4441,77c69163-f1bd-04e4-c8a9-c12bb3353fe7,2020-03,4824
4442,77dc6602-6c82-a1f1-c59f-7dfc9f3bca77,2020-01,19480
4443,77dc6602-6c82-a1f1-c59f-7dfc9f3bca77,2020-02,28638
4444,77dc6602-6c82-a1f1-c59f-7dfc9f3bca77,2020-03,7053
4445,77e07c66-a91f-bb48-52c7-1bbd94b26c54,2020-01,13574
4446,77e398e6-83f5-df77-337b-4f8d1e5a83ed,2020-01,19001
4447,77e398e6-83f5-df77-337b-4f8d1e5a83ed,2020-02,15830
4448,77e398e6-83f5-df77-337b-4f8d1e5a83ed,2020-03,7931
4449,77e602f6-5e57-3ddd-6b60-ef72948e40eb,2020-01,46731
4450,77e602f6-5e57-3ddd-6b60-ef72948e40eb,2020-02,16714
4451,77e602f6-5e57-3ddd-6b60-ef72948e40eb,2020-03,2678
4452,78118596-6de2-1dc3-871e-555e158627cc,2020-01,4138
4453,78118596-6de2-1dc3-871e-555e158627cc,2020-02,19507
4454,78118596-6de2-1dc3-871e-555e158627cc,2020-03,11271
4455,78188b69-9f2f-12d6-d674-4346a4685f64,2020-01,6511
4456,78188b69-9f2f-12d6-d674-4346a4685f64,2020-02,9292
4457,78188b69-9f2f-12d6-d674-4346a4685f64,2020-03,8400
4458,78370ac9-08c6-1717-54e8-56df478bfe1c,2020-01,30468
4459,78370ac9-08c6-1717-54e8-56df478bfe1c,2020-02,23106
4460,78370ac9-08c6-1717-54e8-56df478bfe1c,2020-03,11859
4461,784fc003-53b7-c18d-bc43-3e9202a6ddcb,2020-01,48762
4462,784fc003-53b7-c18d-bc43-3e9202a6ddcb,2020-02,15017
4463,784fc003-53b7-c18d-bc43-3e9202a6ddcb,2020-03,13026
4464,78524cf2-b67c-ba72-3b61-3fd01eff5263,2020-01,42875
4465,78524cf2-b67c-ba72-3b61-3fd01eff5263,2020-02,5503
4466,78524cf2-b67c-ba72-3b61-3fd01eff5263,2020-03,26899
4467,78676fc0-188f-4a1c-f0eb-1008d44b5548,2020-01,8912
4468,78676fc0-188f-4a1c-f0eb-1008d44b5548,2020-02,21403
4469,78676fc0-188f-4a1c-f0eb-1008d44b5548,2020-03,9158
4470,786fcb82-40cf-1dc9-b9ba-2541502ca95a,2020-01,15199
4471,786fcb82-40cf-1dc9-b9ba-2541502ca95a,2020-02,20169
4472,786fcb82-40cf-1dc9-b9ba-2541502ca95a,2020-03,18736
4473,7874166b-7c34-e6eb-aeaa-ec4854f1a7a3,2020-01,5121
4474,7874166b-7c34-e6eb-aeaa-ec4854f1a7a3,2020-02,12582
4475,7874166b-7c34-e6eb-aeaa-ec4854f1a7a3,2020-03,4026
4476,78785ea9-497b-49a6-8d4e-bd1cb43d0219,2020-01,30058
4477,78785ea9-497b-49a6-8d4e-bd1cb43d0219,2020-02,19039
4478,78785ea9-497b-49a6-8d4e-bd1cb43d0219,2020-03,5906
4479,789a2829-8a66-3359-abe0-a1771c5e1698,2020-01,30282
4480,789a2829-8a66-3359-abe0-a1771c5e1698,2020-02,46450
4481,789a2829-8a66-3359-abe0-a1771c5e1698,2020-03,27356
4482,78a17688-5f82-283e-4d7a-28308950724d,2020-01,11883
4483,78a17688-5f82-283e-4d7a-28308950724d,2020-02,30652
4484,78a17688-5f82-283e-4d7a-28308950724d,2020-03,3965
4485,78b1bfc6-b0e7-6ac7-dc55-79d10da8b8d9,2020-01,44874
4486,78b1bfc6-b0e7-6ac7-dc55-79d10da8b8d9,2020-02,24494
4487,78b1bfc6-b0e7-6ac7-dc55-79d10da8b8d9,2020-03,8095
4488,78b39e32-ece5-c7b0-ad5f-d5a2e02be650,2020-01,13024
4489,78b39e32-ece5-c7b0-ad5f-d5a2e02be650,2020-02,26455
4490,78b39e32-ece5-c7b0-ad5f-d5a2e02be650,2020-03,20260
4491,78f95d38-77d5-66df-e25b-4e33275c291b,2020-01,21674
4492,78f95d38-77d5-66df-e25b-4e33275c291b,2020-02,57480
4493,78f95d38-77d5-66df-e25b-4e33275c291b,2020-03,9381
4494,7900f113-e108-66bb-4210-074a2f81acd8,2020-01,21648
4495,7900f113-e108-66bb-4210-074a2f81acd8,2020-02,14053
4496,7900f113-e108-66bb-4210-074a2f81acd8,2020-03,5107
4497,7915cd51-eded-413b-b43f-355f2a9df500,2020-01,45444
4498,7915cd51-eded-413b-b43f-355f2a9df500,2020-02,13771
4499,7915cd51-eded-413b-b43f-355f2a9df500,2020-03,13497
4500,791c1c09-fe5a-c65c-1d3a-3a2dd9cce546,2020-01,9308
4501,791c1c09-fe5a-c65c-1d3a-3a2dd9cce546,2020-02,10816
4502,791c1c09-fe5a-c65c-1d3a-3a2dd9cce546,2020-03,7081
4503,791cbc90-be2a-ccff-9f0e-233bc6dffbec,2020-01,11284
4504,791cbc90-be2a-ccff-9f0e-233bc6dffbec,2020-02,9394
4505,791cbc90-be2a-ccff-9f0e-233bc6dffbec,2020-03,10839
4506,791cf9ec-1d92-e616-e52c-76d50307c03c,2020-01,21208
4507,791cf9ec-1d92-e616-e52c-76d50307c03c,2020-02,46221
4508,791cf9ec-1d92-e616-e52c-76d50307c03c,2020-03,15404
4509,793aec38-d364-d102-0604-b06130d2aeb7,2020-01,3971
4510,793aec38-d364-d102-0604-b06130d2aeb7,2020-02,7097
4511,793aec38-d364-d102-0604-b06130d2aeb7,2020-03,6997
4512,793c8d79-1d79-3750-148e-9fb96ece0443,2020-01,31614
4513,793c8d79-1d79-3750-148e-9fb96ece0443,2020-02,39880
4514,793c8d79-1d79-3750-148e-9fb96ece0443,2020-03,30843
4515,79494268-10bc-78a9-3fb8-431d4fa6fe12,2020-01,4506
4516,79494268-10bc-78a9-3fb8-431d4fa6fe12,2020-02,19938
4517,79494268-10bc-78a9-3fb8-431d4fa6fe12,2020-03,3099
4518,7954d06b-32fa-2d91-20fd-b1b4da58ceed,2020-01,23204
4519,7954d06b-32fa-2d91-20fd-b1b4da58ceed,2020-02,36715
4520,7954d06b-32fa-2d91-20fd-b1b4da58ceed,2020-03,5421
4521,795d36bb-24ff-8360-4fcf-929f2f33c837,2020-01,32165
4522,795d36bb-24ff-8360-4fcf-929f2f33c837,2020-02,35385
4523,795d36bb-24ff-8360-4fcf-929f2f33c837,2020-03,2194
4524,796b9285-3862-cbe2-0206-36cdce6e390f,2020-01,27088
4525,796b9285-3862-cbe2-0206-36cdce6e390f,2020-02,6917
4526,796b9285-3862-cbe2-0206-36cdce6e390f,2020-03,3708
4527,79801aaa-e93b-4418-b170-b1ed1b040be3,2020-01,43366
4528,79801aaa-e93b-4418-b170-b1ed1b040be3,2020-02,19106
4529,79801aaa-e93b-4418-b170-b1ed1b040be3,2020-03,4513
4530,798246e6-66f4-ccdb-4ee9-bb102e1fee2b,2020-01,11430
4531,798246e6-66f4-ccdb-4ee9-bb102e1fee2b,2020-02,17454
4532,798246e6-66f4-ccdb-4ee9-bb102e1fee2b,2020-03,1250
4533,79b6d3d8-3a85-8175-b56a-820f2c649a33,2020-01,20295
4534,79b6d3d8-3a85-8175-b56a-820f2c649a33,2020-02,17114
4535,79b6d3d8-3a85-8175-b56a-820f2c649a33,2020-03,22172
4536,79f09b0e-bf4c-490e-0261-e287494bf19b,2020-01,20894
4537,79f09b0e-bf4c-490e-0261-e287494bf19b,2020-02,27834
4538,79f09b0e-bf4c-490e-0261-e287494bf19b,2020-03,12247
4539,7a1960df-dd89-c848-240c-7fd7616f54d5,2020-01,21242
4540,7a1960df-dd89-c848-240c-7fd7616f54d5,2020-02,22347
4541,7a1960df-dd89-c848-240c-7fd7616f54d5,2020-03,3126
4542,7a1e3ce6-8410-c1dc-4799-3aaf27ab3d22,2020-01,21335
4543,7a1e3ce6-8410-c1dc-4799-3aaf27ab3d22,2020-02,31974
4544,7a1e3ce6-8410-c1dc-4799-3aaf27ab3d22,2020-03,26100
4545,7a22f030-443e-ddf9-5cb3-fe0dc0cc741d,2020-01,38066
4546,7a22f030-443e-ddf9-5cb3-fe0dc0cc741d,2020-02,17755
4547,7a22f030-443e-ddf9-5cb3-fe0dc0cc741d,2020-03,7984
4548,7a3dad4c-bb7b-2188-b83f-e6d7c8ea4e96,2020-01,4552
4549,7a3dad4c-bb7b-2188-b83f-e6d7c8ea4e96,2020-02,7147
4550,7a3e128f-3604-2f2c-61e0-967891bcb727,2020-01,3635
4551,7a3e128f-3604-2f2c-61e0-967891bcb727,2020-02,9777
4552,7a3e128f-3604-2f2c-61e0-967891bcb727,2020-03,1068
4553,7a4e345a-1364-c791-b707-1e522cbc4d49,2020-01,35170
4554,7a4e345a-1364-c791-b707-1e522cbc4d49,2020-02,41614
4555,7a4e345a-1364-c791-b707-1e522cbc4d49,2020-03,12406
4556,7a6828fa-2644-cbf4-1c26-4c5685f48fdd,2020-01,89987
4557,7a6828fa-2644-cbf4-1c26-4c5685f48fdd,2020-02,31073
4558,7a6828fa-2644-cbf4-1c26-4c5685f48fdd,2020-03,17988
4559,7a7ef379-1314-fd0c-b271-f96784eaee51,2020-01,5618
4560,7a7ef379-1314-fd0c-b271-f96784eaee51,2020-02,4769
4561,7a7ef379-1314-fd0c-b271-f96784eaee51,2020-03,2736
4562,7a865f61-7a60-2faf-e463-fed27575fc82,2020-01,19668
4563,7a865f61-7a60-2faf-e463-fed27575fc82,2020-02,13922
4564,7a865f61-7a60-2faf-e463-fed27575fc82,2020-03,4906
4565,7a8e6f61-b573-02b3-c9df-f09c0d5d816e,2020-01,10624
4566,7a8e6f61-b573-02b3-c9df-f09c0d5d816e,2020-02,19063
4567,7a8e6f61-b573-02b3-c9df-f09c0d5d816e,2020-03,6901
4568,7a98a30a-aa04-2f31-e8cd-e8ebf4bf0983,2020-01,19547
4569,7a98a30a-aa04-2f31-e8cd-e8ebf4bf0983,2020-02,17877
4570,7a98a30a-aa04-2f31-e8cd-e8ebf4bf0983,2020-03,3506
4571,7aac7b6e-b190-abfa-7bf8-911757d1b0be,2020-01,34415
4572,7aac7b6e-b190-abfa-7bf8-911757d1b0be,2020-02,8220
4573,7aac7b6e-b190-abfa-7bf8-911757d1b0be,2020-03,30739
4574,7ab8572c-7bfa-f3a1-723f-31ba12602d10,2020-01,14475
4575,7ab8572c-7bfa-f3a1-723f-31ba12602d10,2020-02,2121
4576,7ab8572c-7bfa-f3a1-723f-31ba12602d10,2020-03,14363
4577,7abe299e-109e-5540-db4d-deb478ce3384,2020-01,13740
4578,7abe299e-109e-5540-db4d-deb478ce3384,2020-02,24028
4579,7abe299e-109e-5540-db4d-deb478ce3384,2020-03,10235
4580,7ad8ae0b-5048-b85a-c544-b042c9e63583,2020-01,17458
4581,7ad8ae0b-5048-b85a-c544-b042c9e63583,2020-02,24330
4582,7ad8ae0b-5048-b85a-c544-b042c9e63583,2020-03,4720
4583,7b185c99-092e-6df1-f176-48239ae2ec0e,2020-01,8574
4584,7b185c99-092e-6df1-f176-48239ae2ec0e,2020-02,7954
4585,7b185c99-092e-6df1-f176-48239ae2ec0e,2020-03,5294
4586,7b192256-8c44-605e-8ccd-e8ad4a88549d,2020-01,17363
4587,7b192256-8c44-605e-8ccd-e8ad4a88549d,2020-02,19115
4588,7b192256-8c44-605e-8ccd-e8ad4a88549d,2020-03,5278
4589,7b38a089-fa4a-bdec-c8a8-6e3a62937980,2020-01,39012
4590,7b38a089-fa4a-bdec-c8a8-6e3a62937980,2020-02,8973
4591,7b38a089-fa4a-bdec-c8a8-6e3a62937980,2020-03,22329
4592,7b3cb1db-7926-13ac-2175-46adb386ea06,2020-01,9374
4593,7b3cb1db-7926-13ac-2175-46adb386ea06,2020-02,16739
4594,7b3cb1db-7926-13ac-2175-46adb386ea06,2020-03,5614
4595,7b3deac0-4532-e24d-8181-a4f176ef7174,2020-01,11136
4596,7b3deac0-4532-e24d-8181-a4f176ef7174,2020-02,1271
4597,7b3deac0-4532-e24d-8181-a4f176ef7174,2020-03,3877
4598,7b59a1c0-bd08-b032-f9ad-520206ab5a91,2020-01,13450
4599,7b59a1c0-bd08-b032-f9ad-520206ab5a91,2020-02,22367
4600,7b59a1c0-bd08-b032-f9ad-520206ab5a91,2020-03,8618
4601,7b76370a-a09a-5ae5-c286-9396d0239b41,2020-01,27521
4602,7b76370a-a09a-5ae5-c286-9396d0239b41,2020-02,20931
4603,7b76370a-a09a-5ae5-c286-9396d0239b41,2020-03,4763
4604,7b777bf2-43f9-8cbd-179d-221d8e5f37fa,2020-01,12026
4605,7b777bf2-43f9-8cbd-179d-221d8e5f37fa,2020-02,26154
4606,7b777bf2-43f9-8cbd-179d-221d8e5f37fa,2020-03,2773
4607,7ba8bbed-ab9c-1a12-94a5-d6d28889daf9,2020-01,33855
4608,7ba8bbed-ab9c-1a12-94a5-d6d28889daf9,2020-02,17085
4609,7ba8bbed-ab9c-1a12-94a5-d6d28889daf9,2020-03,3756
4610,7bbc90b7-ccb3-a009-ec2a-dcb83edf4cd4,2020-01,6785
4611,7bbc90b7-ccb3-a009-ec2a-dcb83edf4cd4,2020-02,10288
4612,7bbc90b7-ccb3-a009-ec2a-dcb83edf4cd4,2020-03,2703
4613,7bcfa77e-c95c-910e-3d84-b471879f234c,2020-01,27374
4614,7bcfa77e-c95c-910e-3d84-b471879f234c,2020-02,12065
4615,7bcfa77e-c95c-910e-3d84-b471879f234c,2020-03,5709
4616,7bd5d97e-8d0f-0abd-3041-dbb4f555f423,2020-01,23140
4617,7bd5d97e-8d0f-0abd-3041-dbb4f555f423,2020-02,17006
4618,7bd5d97e-8d0f-0abd-3041-dbb4f555f423,2020-03,4427
4619,7be25bf5-12ec-b2c7-d5c8-591617c0f5cf,2020-01,8906
4620,7be25bf5-12ec-b2c7-d5c8-591617c0f5cf,2020-02,5455
4621,7be25bf5-12ec-b2c7-d5c8-591617c0f5cf,2020-03,1479
4622,7bf04a96-64a0-9784-5b5b-6b0ad807fde9,2020-01,52548
4623,7bf04a96-64a0-9784-5b5b-6b0ad807fde9,2020-02,13743
4624,7bf04a96-64a0-9784-5b5b-6b0ad807fde9,2020-03,3064
4625,7bfe5d2c-a0e8-6776-43bd-b8d8891c7575,2020-01,14350
4626,7bfe5d2c-a0e8-6776-43bd-b8d8891c7575,2020-02,33527
4627,7bfe5d2c-a0e8-6776-43bd-b8d8891c7575,2020-03,2481
4628,7c119746-2fe6-c4ac-7468-63208c47eae1,2020-01,53925
4629,7c119746-2fe6-c4ac-7468-63208c47eae1,2020-02,11375
4630,7c119746-2fe6-c4ac-7468-63208c47eae1,2020-03,6062
4631,7c15b016-487e-b3df-3b71-e722c579009c,2020-01,32538
4632,7c15b016-487e-b3df-3b71-e722c579009c,2020-02,31069
4633,7c15b016-487e-b3df-3b71-e722c579009c,2020-03,7872
4634,7c23bbfc-0490-642f-db5b-f01f3d75489a,2020-01,15046
4635,7c23bbfc-0490-642f-db5b-f01f3d75489a,2020-02,4585
4636,7c23bbfc-0490-642f-db5b-f01f3d75489a,2020-03,6226
4637,7c2b940d-9045-a445-958c-d60ea07f7f47,2020-01,8646
4638,7c2b940d-9045-a445-958c-d60ea07f7f47,2020-02,6996
4639,7c2b940d-9045-a445-958c-d60ea07f7f47,2020-03,3173
4640,7c339565-a214-571b-edaf-2a3a9f4ca4e7,2020-01,6896
4641,7c339565-a214-571b-edaf-2a3a9f4ca4e7,2020-02,29670
4642,7c339565-a214-571b-edaf-2a3a9f4ca4e7,2020-03,2273
4643,7c67288c-72bf-5a95-75a2-99c1a044e81f,2020-01,10731
4644,7c67288c-72bf-5a95-75a2-99c1a044e81f,2020-02,16199
4645,7c67288c-72bf-5a95-75a2-99c1a044e81f,2020-03,7962
4646,7c6d74a8-44ee-5071-5745-ef5a2e0885fc,2020-01,38680
4647,7c6d74a8-44ee-5071-5745-ef5a2e0885fc,2020-02,27668
4648,7c6d74a8-44ee-5071-5745-ef5a2e0885fc,2020-03,8226
4649,7c7274ce-29c9-bb10-dde1-6baa6199c4e4,2020-01,9272
4650,7c7274ce-29c9-bb10-dde1-6baa6199c4e4,2020-02,5023
4651,7c7274ce-29c9-bb10-dde1-6baa6199c4e4,2020-03,2161
4652,7c76a592-a73e-3f3b-5c27-761d4894d9fc,2020-01,36984
4653,7c76a592-a73e-3f3b-5c27-761d4894d9fc,2020-02,6222
